,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
7,619,248,20,0,False,2021-02-19T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,811,4516,1392,581
8,619,172,16,0,True,2021-02-23T18:00:00Z,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,811,4516,1392,581
9,619,252,2,0,True,2021-02-27T17:30:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,21,4705,810,789
10,619,268,19,0,False,2021-03-08T20:00:00Z,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,26,4846,493,467
11,619,273,5,0,True,2021-03-13T12:30:00Z,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,128,5105,622,494
12,619,282,8,0,False,2021-03-19T20:00:00Z,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,54,5323,586,532
13,619,293,15,0,True,2021-04-03T14:00:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-156,5195,285,441
14,619,304,12,0,False,2021-04-10T11:30:00Z,1,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,396,5662,819,423
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,620,167,17,0,False,2021-01-02T12:30:00Z,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0
1,620,182,3,0,True,2021-01-16T15:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,728,3031,1057,329
2,620,196,14,0,False,2021-01-26T18:00:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,628,3706,1258,630
3,620,204,9,0,False,2021-01-31T14:00:00Z,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,145,3992,594,449
4,620,212,7,0,True,2021-02-03T19:30:00Z,1,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,238,4396,664,426
5,620,222,6,0,True,2021-02-08T20:00:00Z,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,212,4845,739,527
6,620,229,1,0,False,2021-02-14T16:30:00Z,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,421,5536,1067,646
7,620,248,20,0,False,2021-02-19T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,229,5962,843,614
8,620,172,16,0,True,2021-02-23T18:00:00Z,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,229,5962,843,614
9,620,252,2,0,True,2021-02-27T17:30:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,67,6269,793,726
10,620,268,19,0,False,2021-03-08T20:00:00Z,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,18,6480,503,485
11,620,273,5,0,True,2021-03-13T12:30:00Z,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,115,6777,549,434
12,620,282,8,0,False,2021-03-19T20:00:00Z,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,7,7016,378,371
13,620,293,15,0,True,2021-04-03T14:00:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-37,7065,273,310
14,620,304,12,0,False,2021-04-10T11:30:00Z,1,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,47,7220,308,261
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,667,222,6,0,True,2021-02-08T20:00:00Z,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
1,667,229,1,0,False,2021-02-14T16:30:00Z,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,149,215,178,29
2,667,248,20,0,False,2021-02-19T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,200,532,336,136
3,667,172,16,0,True,2021-02-23T18:00:00Z,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,200,532,336,136
4,667,252,2,0,True,2021-02-27T17:30:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,153,822,392,239
5,667,268,19,0,False,2021-03-08T20:00:00Z,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,8,896,189,181
6,667,273,5,0,True,2021-03-13T12:30:00Z,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,134,1114,265,131
7,667,282,8,0,False,2021-03-19T20:00:00Z,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,44,1281,238,194
8,667,293,15,0,True,2021-04-03T14:00:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-23,1285,139,162
9,667,304,12,0,False,2021-04-10T11:30:00Z,1,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,306,1662,480,174
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,685,268,19,0,False,2021-03-08T20:00:00Z,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0
1,685,273,5,0,True,2021-03-13T12:30:00Z,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,59,99,68,9
2,685,282,8,0,False,2021-03-19T20:00:00Z,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,38,248,70,32
3,685,293,15,0,True,2021-04-03T14:00:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,20,316,48,28
4,685,304,12,0,False,2021-04-10T11:30:00Z,1,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,56,446,100,44
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,241,3,10,0,True,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,12449,0,0
1,241,11,5,1,False,2020-09-20T15:30:00Z,0,2,2,26,0,0,0,0,0,0,0,0,0,0,0,9,3.4,6.5,4.0,1.4,55,-2488,12893,463,2951
2,241,23,1,1,True,2020-09-28T19:00:00Z,3,1,3,11,0,0,0,0,0,0,0,0,0,0,0,3,0.8,0.6,0.0,0.1,54,-2086,11446,458,2544
3,241,30,2,1,False,2020-10-04T18:15:00Z,7,2,4,22,0,0,0,1,0,0,0,0,0,0,0,6,11.6,15.1,2.0,2.9,54,-1318,10465,359,1677
4,241,41,7,0,False,2020-10-17T11:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-814,10186,374,1188
5,241,54,15,1,True,2020-10-24T19:00:00Z,2,1,6,7,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.1,0.0,0.1,53,-498,9926,300,798
6,241,63,19,1,True,2020-10-31T17:30:00Z,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,53,-347,9783,292,639
7,241,75,12,1,False,2020-11-08T16:30:00Z,1,1,8,27,0,0,0,0,0,0,0,0,0,0,0,6,6.4,0.8,0.0,0.7,53,-412,9482,168,580
8,241,83,9,11,True,2020-11-22T19:15:00Z,3,0,9,90,0,2,1,0,0,0,0,0,0,0,2,40,39.8,66.3,18.0,12.4,53,314,10186,891,577
9,241,90,3,3,False,2020-11-28T12:30:00Z,1,1,10,73,0,0,1,0,0,0,0,0,0,0,0,14,12.2,8.3,0.0,2.1,53,10371,22155,11685,1314
10,241,103,20,0,True,2020-12-06T19:15:00Z,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-6640,14048,603,7243
11,241,112,8,0,False,2020-12-13T16:30:00Z,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-3152,11349,39,3191
12,241,127,17,0,True,2020-12-16T20:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1239,10160,21,1260
13,241,132,6,0,False,2020-12-19T12:30:00Z,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-763,9426,16,779
14,241,144,18,0,True,2020-12-27T16:30:00Z,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-592,8851,24,616
15,241,155,14,2,False,2020-12-30T20:00:00Z,0,0,16,72,0,0,1,0,0,0,0,1,0,0,0,12,11.6,7.3,15.0,3.4,53,-95,8805,78,173
16,241,166,16,1,False,2021-01-04T20:00:00Z,1,0,17,13,0,0,0,0,0,0,0,0,0,0,0,4,2.8,4.6,2.0,0.9,53,5,8887,191,186
17,241,184,13,1,True,2021-01-17T16:30:00Z,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,53,-19,8875,150,169
18,241,177,4,0,True,2021-01-21T20:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-19,8875,150,169
19,241,198,17,2,False,2021-01-28T20:00:00Z,1,3,20,90,0,0,0,1,0,0,0,0,0,0,0,22,21.2,49.2,4.0,7.4,53,-115,8833,130,245
20,241,208,19,1,False,2021-01-31T16:30:00Z,1,3,21,56,0,0,0,0,0,0,0,0,0,0,0,4,1.6,4.9,6.0,1.3,53,-54,8823,98,152
21,241,216,3,2,True,2021-02-03T20:15:00Z,0,1,22,90,0,0,0,1,0,0,0,0,0,0,0,11,12.8,8.1,10.0,3.1,53,11,8912,141,130
22,241,223,12,1,True,2021-02-07T16:30:00Z,1,4,23,22,0,0,0,3,0,0,0,0,0,0,0,4,3.6,1.3,2.0,0.7,53,-25,8988,139,164
23,241,234,9,1,False,2021-02-13T12:30:00Z,3,1,24,16,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.3,2.0,0.3,53,-49,9034,191,240
24,241,244,7,0,True,2021-02-20T17:30:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-299,8755,16,315
25,241,256,15,1,False,2021-02-28T19:15:00Z,0,2,26,14,0,0,0,0,0,0,0,0,0,0,0,5,9.6,0.9,0.0,1.1,53,-209,8547,18,227
26,241,283,5,1,True,2021-03-04T20:15:00Z,0,1,26,10,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.4,0.0,0.0,53,-209,8547,18,227
27,241,263,8,2,True,2021-03-07T14:00:00Z,0,1,27,75,0,0,0,1,0,0,0,0,0,0,0,10,5.2,8.3,4.0,1.8,53,12,8626,95,83
28,241,278,20,1,False,2021-03-15T20:00:00Z,0,1,28,23,0,0,0,0,0,0,0,0,0,0,0,5,5.2,10.4,0.0,1.6,53,12,8696,83,71
29,241,289,1,3,False,2021-04-03T19:00:00Z,0,3,30,90,0,0,1,0,0,0,0,0,0,0,0,13,9.6,22.9,7.0,4.0,53,2,8780,63,61
30,241,303,2,1,True,2021-04-10T14:00:00Z,2,1,31,90,0,0,0,1,0,0,0,1,0,0,0,7,15.0,14.7,7.0,3.7,53,81,8915,147,66
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,242,3,10,0,True,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,3680,0,0
1,242,11,5,0,False,2020-09-20T15:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-842,3113,74,916
2,242,23,1,0,True,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-322,3224,235,557
3,242,30,2,0,False,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-424,3000,119,543
4,242,41,7,0,False,2020-10-17T11:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-388,2662,34,422
5,242,54,15,0,True,2020-10-24T19:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-143,2550,20,163
6,242,63,19,0,True,2020-10-31T17:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-176,2384,14,190
7,242,75,12,0,False,2020-11-08T16:30:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-78,2354,33,111
8,242,83,9,0,True,2020-11-22T19:15:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,421,3077,572,151
9,242,90,3,0,False,2020-11-28T12:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-34,3070,232,266
10,242,103,20,0,True,2020-12-06T19:15:00Z,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-62,3138,172,234
11,242,112,8,0,False,2020-12-13T16:30:00Z,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-125,3080,87,212
12,242,127,17,0,True,2020-12-16T20:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-173,2924,18,191
13,242,132,6,0,False,2020-12-19T12:30:00Z,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-103,2822,21,124
14,242,144,18,0,True,2020-12-27T16:30:00Z,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-110,2712,22,132
15,242,155,14,0,False,2020-12-30T20:00:00Z,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-45,2677,6,51
16,242,166,16,0,False,2021-01-04T20:00:00Z,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-44,2635,15,59
17,242,184,13,0,True,2021-01-17T16:30:00Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-20,2578,15,35
18,242,177,4,0,True,2021-01-21T20:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-20,2578,15,35
19,242,198,17,0,False,2021-01-28T20:00:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-22,2563,31,53
20,242,208,19,0,False,2021-01-31T16:30:00Z,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-5,2564,18,23
21,242,216,3,0,True,2021-02-03T20:15:00Z,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,29,2624,65,36
22,242,223,12,1,True,2021-02-07T16:30:00Z,1,4,23,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,49,-4,2687,52,56
23,242,234,9,0,False,2021-02-13T12:30:00Z,3,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,28,2818,95,67
24,242,244,7,0,True,2021-02-20T17:30:00Z,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-22,2886,57,79
25,242,256,15,0,False,2021-02-28T19:15:00Z,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-4,2951,74,78
26,242,283,5,0,True,2021-03-04T20:15:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-4,2951,74,78
27,242,263,8,0,True,2021-03-07T14:00:00Z,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-27,2988,39,66
28,242,278,20,0,False,2021-03-15T20:00:00Z,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-4,3033,41,45
29,242,289,1,0,False,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-12,3105,25,37
30,242,303,2,0,True,2021-04-10T14:00:00Z,2,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,1,3147,44,43
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,243,3,10,2,True,2020-09-12T16:30:00Z,4,3,1,90,0,0,0,3,0,0,0,0,0,0,0,9,15.8,23.0,35.0,7.4,55,0,120632,0,0
1,243,11,5,3,False,2020-09-20T15:30:00Z,0,2,2,90,0,0,1,0,0,0,0,0,0,0,0,7,2.4,5.3,29.0,3.7,55,-13907,121913,7259,21166
2,243,23,1,2,True,2020-09-28T19:00:00Z,3,1,3,90,0,0,0,1,0,0,0,0,0,0,0,11,9.4,15.8,9.0,3.4,55,-15437,111048,6340,21777
3,243,30,2,2,False,2020-10-04T18:15:00Z,7,2,4,90,0,0,0,7,0,0,0,0,0,0,0,12,11.6,4.6,0.0,1.6,54,387,116057,13643,13256
4,243,41,7,1,False,2020-10-17T11:30:00Z,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.4,0.0,0.3,54,-12925,105170,5101,18026
5,243,54,15,2,True,2020-10-24T19:00:00Z,2,1,6,90,0,0,0,1,0,0,0,0,0,0,0,16,15.4,15.8,9.0,4.0,54,-9821,96966,2509,12330
6,243,63,19,2,True,2020-10-31T17:30:00Z,2,1,7,90,0,0,0,1,0,0,0,0,0,0,0,15,7.6,6.8,0.0,1.4,53,-5076,93303,2717,7793
7,243,75,12,2,False,2020-11-08T16:30:00Z,1,1,8,90,0,0,0,1,0,0,0,0,0,0,0,14,9.8,3.7,0.0,1.4,53,-5552,88404,2077,7629
8,243,83,9,3,True,2020-11-22T19:15:00Z,3,0,9,90,0,0,1,0,0,0,0,0,0,0,0,10,6.8,2.0,0.0,0.9,53,-1516,88526,4705,6221
9,243,90,3,2,False,2020-11-28T12:30:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,10,3.4,4.1,4.0,1.2,53,1323,90909,5304,3981
10,243,103,20,8,True,2020-12-06T19:15:00Z,4,0,11,90,1,0,1,0,0,0,0,0,0,0,0,32,41.6,13.3,7.0,6.2,53,-1575,89932,4186,5761
11,243,112,8,6,False,2020-12-13T16:30:00Z,1,1,12,90,0,1,0,1,0,0,0,0,0,0,1,23,7.6,4.4,8.0,2.0,53,13343,105559,16817,3474
12,243,127,17,2,True,2020-12-16T20:00:00Z,2,1,13,90,0,0,0,1,0,0,0,0,0,0,0,15,12.2,21.8,4.0,3.8,53,12351,118433,16591,4240
13,243,132,6,3,False,2020-12-19T12:30:00Z,0,7,14,68,0,0,1,0,0,0,0,0,0,0,0,13,5.4,3.8,0.0,0.9,53,9600,128969,15623,6023
14,243,144,18,2,True,2020-12-27T16:30:00Z,1,1,15,90,0,0,0,1,0,0,0,0,0,0,0,14,18.6,41.8,6.0,6.6,53,8799,139507,19816,11017
15,243,155,14,1,False,2020-12-30T20:00:00Z,0,0,16,22,0,0,0,0,0,0,0,0,0,0,0,3,3.0,12.5,6.0,2.2,53,-2584,137235,5549,8133
16,243,166,16,2,False,2021-01-04T20:00:00Z,1,0,17,90,0,0,0,1,0,0,0,0,0,0,0,14,8.0,6.4,22.0,3.6,53,-8334,129494,4179,12513
17,243,184,13,3,True,2021-01-17T16:30:00Z,0,0,19,88,0,0,1,0,0,0,0,0,0,0,0,9,11.8,14.9,16.0,4.3,53,669,120492,7358,6689
18,243,177,4,2,True,2021-01-21T20:00:00Z,0,1,19,90,0,0,0,1,0,0,0,0,0,0,0,14,9.6,29.8,14.0,5.3,53,669,120492,7358,6689
19,243,198,17,2,False,2021-01-28T20:00:00Z,1,3,20,90,0,0,0,1,0,0,0,0,0,0,0,16,7.8,5.1,1.0,1.4,53,-7669,112456,2413,10082
20,243,208,19,9,False,2021-01-31T16:30:00Z,1,3,21,90,1,0,0,1,0,0,0,0,0,0,2,33,43.0,14.8,18.0,7.6,53,-6923,105907,1001,7924
21,243,216,3,1,True,2021-02-03T20:15:00Z,0,1,22,63,0,0,0,1,0,0,0,1,0,0,0,-2,0.0,2.4,0.0,0.0,53,1829,108548,4966,3137
22,243,223,12,2,True,2021-02-07T16:30:00Z,1,4,23,90,0,0,0,4,0,0,0,0,0,0,0,14,5.8,3.8,0.0,1.0,53,-5039,103942,1410,6449
23,243,234,9,2,False,2021-02-13T12:30:00Z,3,1,24,86,0,0,0,3,0,0,0,0,0,0,0,19,6.2,2.2,2.0,1.0,53,-4545,99885,2025,6570
24,243,244,7,2,True,2021-02-20T17:30:00Z,0,2,25,90,0,0,0,2,0,0,0,0,0,0,0,14,7.8,4.0,11.0,2.3,53,-3431,97106,1077,4508
25,243,256,15,3,False,2021-02-28T19:15:00Z,0,2,26,90,0,0,1,0,0,0,0,0,0,0,0,16,14.4,23.8,9.0,4.7,53,1438,99531,5328,3890
26,243,283,5,2,True,2021-03-04T20:15:00Z,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,13,12.2,5.3,19.0,3.7,53,1438,99531,5328,3890
27,243,263,8,2,True,2021-03-07T14:00:00Z,0,1,27,61,0,0,0,1,0,0,0,0,0,0,0,16,6.4,4.3,0.0,1.1,53,-570,99227,2525,3095
28,243,278,20,3,False,2021-03-15T20:00:00Z,0,1,28,66,0,0,1,0,0,0,0,0,0,0,0,9,6.8,16.1,2.0,2.5,53,-2541,96957,1144,3685
29,243,289,1,1,False,2021-04-03T19:00:00Z,0,3,30,12,0,0,0,0,0,0,0,0,0,0,0,3,4.8,1.6,7.0,1.3,53,-823,94733,999,1822
30,243,303,2,2,True,2021-04-10T14:00:00Z,2,1,31,69,0,0,0,1,0,0,0,0,0,0,0,13,6.6,13.6,22.0,4.2,53,-1232,93697,881,2113
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,244,3,10,2,True,2020-09-12T16:30:00Z,4,3,1,65,0,0,0,2,0,0,0,0,0,0,0,19,14.0,2.0,7.0,2.3,55,0,180668,0,0
1,244,11,5,1,False,2020-09-20T15:30:00Z,0,2,2,45,0,0,0,0,0,0,0,0,0,0,0,6,6.0,18.8,0.0,2.5,55,-19645,173807,8936,28581
2,244,23,1,0,True,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-53638,120989,2080,55718
3,244,30,2,0,False,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-32279,90977,383,32662
4,244,41,7,2,False,2020-10-17T11:30:00Z,2,2,5,90,0,0,0,2,0,0,0,0,0,0,0,9,10.0,24.3,31.0,6.5,54,-8706,85042,2362,11068
5,244,54,15,2,True,2020-10-24T19:00:00Z,2,1,6,90,0,0,0,1,0,0,0,0,0,0,0,24,27.2,26.3,10.0,6.4,54,1611,88873,6510,4899
6,244,63,19,2,True,2020-10-31T17:30:00Z,2,1,7,90,0,0,0,1,0,0,0,0,0,0,0,12,15.2,9.3,1.0,2.6,54,-175,89692,4713,4888
7,244,75,12,2,False,2020-11-08T16:30:00Z,1,1,8,90,0,0,0,1,0,0,0,0,0,0,0,11,3.0,1.8,1.0,0.6,54,-2087,88264,4033,6120
8,244,83,9,0,True,2020-11-22T19:15:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-7405,81251,2962,10367
9,244,90,3,1,False,2020-11-28T12:30:00Z,1,1,10,45,0,0,0,1,0,0,0,0,0,0,0,7,3.8,1.9,0.0,0.6,54,-8284,73310,119,8403
10,244,103,20,11,True,2020-12-06T19:15:00Z,4,0,11,80,0,2,1,0,0,0,0,0,0,0,2,37,31.2,35.9,0.0,6.7,54,-2279,71591,1204,3483
11,244,112,8,2,False,2020-12-13T16:30:00Z,1,1,12,90,0,0,0,1,0,0,0,0,0,0,0,13,22.4,7.2,21.0,5.1,54,10658,83892,12634,1976
12,244,127,17,2,True,2020-12-16T20:00:00Z,2,1,13,90,0,0,0,1,0,0,0,0,0,0,0,15,18.0,9.2,2.0,2.9,54,2684,86591,6041,3357
13,244,132,6,8,False,2020-12-19T12:30:00Z,0,7,14,90,1,0,1,0,0,0,0,0,0,0,0,36,53.6,7.7,7.0,6.8,54,2561,89834,6167,3606
14,244,144,18,2,True,2020-12-27T16:30:00Z,1,1,15,90,0,0,0,1,0,0,0,0,0,0,0,18,21.0,29.4,3.0,5.3,54,34062,127527,39161,5099
